# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 5 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-112057
# Timestamp: Thu, 15-Aug-2024 02:32:47
Gene ID	Gene Name	'Crohn disease' vs 'normal' .foldChange	'Crohn disease' vs 'normal'.pValue	'oligoarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'oligoarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'polyarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'polyarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'systemic-onset juvenile idiopathic arthritis' vs 'normal' .foldChange	'systemic-onset juvenile idiopathic arthritis' vs 'normal'.pValue	'ulcerative colitis (disease)' vs 'normal' .foldChange	'ulcerative colitis (disease)' vs 'normal'.pValue
ENSG00000137720	C11orf1	-0.1	0.423343332327532	-0.1	0.769036913339906			-0.1	0.674908254513661	-0.3	0.24894419832188
ENSG00000137726	FXYD6	0.1	0.594489243155621	-0.1	0.734489751106206			-0.1	0.854707066169228	0.1	0.7867243096526
ENSG00000137727	ARHGAP20	-0.1	0.734835854961146	-0.1	0.802476557788164			-0.1	0.915658481313756	-1.0	0.0351946318040316
ENSG00000137731	FXYD2	-0.4	0.282321178069397	0.2	0.682896901528681					0.3	0.606104969837441
ENSG00000137747	TMPRSS13	-0.3	0.0985516839355795	-0.1	0.681387997887183	-0.1	0.380204931551602	-0.4	0.0936965965254512	-0.4	0.0380742257220107
ENSG00000137752	CASP1	0.5	0.00661138372976752			0.3	0.121564352204026	0.4	0.0847249475465102	0.5	0.0181714388684949
ENSG00000137757	CASP5	0.4	0.335800835481781	-0.2	0.654146418409794	0.1	0.867009987737084	0.9	0.0418873251868001	0.3	0.590818013100277
ENSG00000137760	ALKBH8	-0.2	0.20612832071735			-0.1	0.77297066063314	-0.1	0.636246311698104	-0.3	0.0422063148514034
ENSG00000137764	MAP2K5	-0.1	0.311323955113488	-0.1	0.702408185241485	-0.1	0.289480012670448	-0.2	0.239160151869485	-0.2	0.0492887453608283
ENSG00000137767	SQOR	0.8	5.65625300499755E-4	0.1	0.864763238425986	0.3	0.085809702158464	0.7	0.0120121089111342	1.1	4.56648741787348E-5
ENSG00000137770	CTDSPL2	0.1	0.439897851773077	0.2	0.187336952859809	0.2	0.218102760423625	0.2	0.341228608533812	0.1	0.68853342323416
ENSG00000137776	SLTM							0.1	0.498526718423729	0.1	0.29493814711895
ENSG00000137801	THBS1	0.7	0.020138271896259	0.1	0.773160255715477	0.4	0.25086842379538	0.7	0.0856205083896115	0.6	0.138511260518226
ENSG00000137802	MAPKBP1	-0.3	0.00166424845950525	-0.1	0.4370168704734	-0.3	0.0357958735123747	-0.2	0.0754021982326678	-0.5	3.73403325707943E-4
ENSG00000137804	NUSAP1	0.3	0.209278570438874	0.3	0.383445889852673	0.3	0.228340502736283	0.7	0.0445909693601505	0.5	0.147450163372703
ENSG00000137806	NDUFAF1	0.3	0.0232727544408144			0.1	0.722478568317339	0.2	0.42921531362393	0.6	0.00915876531425983
ENSG00000137807	KIF23	0.1	0.633850145601158	0.1	0.740357771312218			0.4	0.144584726271611	0.3	0.218886439993306
ENSG00000137809	ITGA11	-0.3	0.51799074489207							-0.2	0.763354491336291
ENSG00000137812	KNL1	0.3	0.250325128358976	0.3	0.367319407256099	0.1	0.775731771278692	0.7	0.0210510693224452	0.5	0.127273855876927
ENSG00000137814	HAUS2	-0.1	0.635987875504986			-0.1	0.712711024638465				
ENSG00000137815	RTF1	0.3	0.00862382384578764	0.1	0.50980253502136	0.2	0.0832214911304486	0.2	0.100693263524132	0.4	0.00190356269431995
ENSG00000137817	PARP6	-0.2	0.0364099519567161	-0.1	0.581434890414148	-0.1	0.718658435323812	-0.1	0.581481862105442	-0.2	0.0267908532029527
ENSG00000137818	RPLP1					-0.2	0.422093753716444	-0.1	0.716997922986235	-0.1	0.488023358857624
ENSG00000137819	PAQR5	0.4	0.38629334271045							0.1	0.85585029561583
ENSG00000137821	LRRC49									0.4	0.518488508734118
ENSG00000137822	TUBGCP4	-0.2	0.0600244406638989					-0.2	0.389088692524072	-0.3	0.0236914463435533
ENSG00000137824	RMDN3	-0.3	0.0084076660823788	-0.3	0.019280379682259	-0.4	0.00701517021106308	-0.4	0.00437691372867775	-0.5	3.35959249220401E-5
ENSG00000137825	ITPKA									-0.3	0.652975547752603
ENSG00000137831	UACA	0.4	0.140721312026795			0.2	0.406908486464685	0.3	0.41726830498341	0.3	0.0902954965207909
ENSG00000137834	SMAD6	0.1	0.820229889856583	0.2	0.512681804544046			0.3	0.626707216304296	0.5	0.313393897824656
ENSG00000137841	PLCB2			-0.1	0.719573027158269	0.1	0.645436802251361	0.1	0.800470436502251		
ENSG00000137843	PAK6	-0.7	0.0192033855379234	-0.7	0.00956671104910603	-0.6	0.0628096032575934	-0.8	0.0302540193152546	-1.1	0.0111829794901229
ENSG00000137845	ADAM10	0.3	0.0223544021335419	0.1	0.598807013111506	0.2	0.0744858017053024	0.4	0.0212262440070934	0.5	4.53299957576419E-4
ENSG00000137857	DUOX1	-0.7	0.00272171980316666	-0.2	0.564792744882168	-0.3	0.289969637622436	-0.6	0.0307844595351656	-0.8	0.00538815226810942
ENSG00000137869	CYP19A1	1.0	0.0103423935020273					1.0	0.0277939264538198	1.0	0.0336875481120207
ENSG00000137871	ZNF280D	0.2	0.253244494874403	0.2	0.236112149959259	0.2	0.102758834145385	0.2	0.142395494877575	0.3	0.0284248677892428
ENSG00000137876	RSL24D1	0.2	0.185343087233328	0.1	0.744663187865892	0.2	0.275921987707019	0.1	0.680725098812415	0.3	0.105642080350388
ENSG00000137877	SPTBN5	-0.7	0.00496005415989215	-0.2	0.469238550324029	-0.4	0.185337890358554	-0.7	0.0212600340758952	-0.9	0.0102451087847343
ENSG00000137878	GCOM1	0.6	0.112168745105344	0.3	0.461381592436583	0.5	0.14979559707837	0.6	0.182002025623321	0.4	0.412208804529104
ENSG00000137880	GCHFR	-0.1	0.825875644087532	-0.1	0.892480299414074	-0.5	0.100320548323862	-0.3	0.385429709797441	-0.2	0.556595312142934
ENSG00000137936	BCAR3	-0.1	0.684172543188064	0.2	0.443236582109597			-0.1	0.839814407344453	-0.2	0.569339565282716
ENSG00000137941	TTLL7	0.8	0.00393297760782318	0.3	0.375614082843421	0.6	0.0273810631549992	0.7	0.0347987377641121	0.7	0.0379838948234686
ENSG00000137942	FNBP1L	0.3	0.102490978517193	0.2	0.343481606941571	0.3	0.0572175353820557	0.3	0.161510431582115	0.5	0.009259676480628
ENSG00000137944	KYAT3	0.3	0.0185929128340381			0.1	0.270933511862126	0.2	0.273038263493595	0.4	0.00462117278680417
ENSG00000137947	GTF2B	0.2	0.0402982144872711			0.1	0.291180771229458	0.3	0.0708366807339498	0.2	0.0403510884234543
ENSG00000137955	RABGGTB			0.1	0.500233167368923	0.1	0.528868174291099				
ENSG00000137959	IFI44L	0.3	0.475557367580138			0.3	0.403047157631272	0.5	0.296597587197447	-0.6	0.200378086394317
ENSG00000137962	ARHGAP29	0.8	0.0196713933867795	0.3	0.359347170515538	0.7	0.0345442981298776	1.2	0.00333602152265801	1.5	2.07295530213316E-4
ENSG00000137965	IFI44	0.3	0.386690263260765			0.3	0.395133684967216	0.5	0.33531915762523	0.3	0.4379151280022
ENSG00000137968	SLC44A5	-0.2	0.674351533055353					0.1	0.919346369915709	0.2	0.791035995201793
ENSG00000137970	RPL7P9			0.1	0.840966684382938						
ENSG00000137992	DBT	-0.1	0.710126785358071	0.2	0.21734392394151			0.1	0.774512880612544		
ENSG00000137996	RTCA			-0.1	0.671839413266255					0.2	0.00468191902118977
ENSG00000138002	IFT172	-0.4	0.00110147389737206	-0.1	0.357591132376053	-0.3	0.0214401195713976	-0.4	0.0110641819559637	-0.6	1.37881006880692E-6
ENSG00000138018	SELENOI			0.3	0.0867280503120801	0.1	0.342025059095995	0.3	0.115619914951554	0.1	0.565561030214055
ENSG00000138029	HADHB	0.2	0.00765913786496049			0.1	0.175352101452299	0.2	0.109369180023532	0.4	0.00183043468234653
ENSG00000138030	KHK	-0.1	0.669737826413546	-0.1	0.644151564912999	-0.2	0.448731950064213	-0.4	0.120190454324897	0.1	0.839472608479445
ENSG00000138031	ADCY3	0.2	0.344843510619539	0.1	0.745107358349978			0.2	0.462196462771907	1.1	0.00337243818963893
ENSG00000138032	PPM1B	0.6	0.00213454167562397	0.2	0.311320566588058	0.4	0.0301423314127205	0.6	0.00858216192888162	0.8	1.04781960085354E-5
ENSG00000138035	PNPT1	-0.2	0.214254039052475			0.2	0.431326436574614	0.3	0.391132912793094	-0.3	0.197007154729042
ENSG00000138036	DYNC2LI1	0.1	0.665143313939294							0.4	0.167675209953253
ENSG00000138050	THUMPD2	0.1	0.472985716015461	0.2	0.119681696482673	0.2	0.165319998521592	0.2	0.240250017661271	0.1	0.703213552843777
ENSG00000138061	CYP1B1	0.7	0.013734831816257	0.2	0.553999328386475	0.6	0.0128430278162144	0.8	0.0238852587496984	1.7	8.47974144717498E-6
ENSG00000138069	RAB1A	0.5	4.95300779516358E-4	0.1	0.520755148402224	0.3	0.0271069623994442	0.5	0.00897777073324182	0.8	1.36125909242048E-5
ENSG00000138071	ACTR2	0.6	4.8731130528086E-4	0.2	0.160289765822622	0.3	0.0119821959268734	0.6	0.00304955803552577	0.8	4.21143539827549E-7
ENSG00000138073	PREB	-0.1	0.409332363826503	-0.1	0.449692207491502	-0.2	0.0963035971681277	-0.1	0.366156793828669		
ENSG00000138074	SLC5A6	-0.3	0.00149659158269254	-0.1	0.429218524815976	-0.2	0.0962168750857692	-0.3	0.0333390584844459	-0.3	0.00249833306248608
ENSG00000138078	PREPL	-0.2	0.224766415046135	0.1	0.522501291775604					-0.1	0.428354979504095
ENSG00000138080	EMILIN1					-0.2	0.41396160279927	-0.1	0.713918162595214	-0.2	0.665606574655823
ENSG00000138081	FBXO11	0.2	0.208192239103061	0.1	0.290350912283928	0.2	0.0472286517599586	0.3	0.0796639623307126	0.3	0.0223338002085326
ENSG00000138085	ATRAID			-0.1	0.242150743061939	-0.1	0.220844103514345	-0.1	0.365512654179557	-0.1	0.3974823334358
ENSG00000138092	CENPO	-0.1	0.315799546675736	-0.1	0.61648916555486	-0.2	0.144595184890241	-0.1	0.773635694082058		
ENSG00000138095	LRPPRC			0.1	0.44377136496056					-0.1	0.486109512157052
ENSG00000138101	DTNB					-0.1	0.703852758570263	0.1	0.725141180494104		
ENSG00000138107	ACTR1A	0.2	0.0690612961653058	-0.1	0.0544675558062192			0.1	0.345195570723927	0.3	0.00714196865599488
ENSG00000138111	MFSD13A	0.2	0.479037655093446			-0.1	0.511156812056884	0.3	0.265192809596112	0.2	0.211312622161497
ENSG00000138115	CYP2C8	-0.5	0.126033921497777	-0.1	0.783418346116944			-0.5	0.271868499705243	-0.8	0.114196100943411
ENSG00000138119	MYOF	0.4	0.141477153619559			0.2	0.511568225991858	0.1	0.874014652250569	0.5	0.1749021917278
ENSG00000138131	LOXL4	-0.6	0.0984278579419475					-0.3	0.595903042149261		
ENSG00000138134	STAMBPL1	-0.2	0.0865849673700881	0.1	0.761385631976296					-0.3	0.0606377649393737
ENSG00000138138	ATAD1	-0.1	0.634382320965807	0.1	0.696237781747645			0.1	0.700971228955077		
ENSG00000138160	KIF11	0.4	0.0945363488046972	0.3	0.322566002874605	0.1	0.650590078869486	0.8	0.0113135600068412	0.9	0.00519841676258846
ENSG00000138161	CUZD1	-0.4	0.110222239074251			-0.1	0.74631671491754	-0.3	0.244291321367429	-0.5	0.0610821052595547
ENSG00000138166	DUSP5	-0.2	0.309002716841465	-0.3	0.370100600777616	-0.4	0.0972878790200337	-0.2	0.488108559143777	-0.4	0.0865107868309659
ENSG00000138172	CALHM2	-0.4	0.0393144123304142	-0.5	5.14853498987179E-4	-0.5	0.00475634426448296	-0.7	0.0068522958766496	-0.5	0.00474719955500592
ENSG00000138175	ARL3	0.3	0.0687126703081527	-0.1	0.71122172890204	0.2	0.170391727031566	0.2	0.262459199144876	0.5	6.41482172629734E-4
ENSG00000138180	CEP55	0.7	0.0281093418193198	0.3	0.444332976257814	0.2	0.571870001132684	1.1	0.00872841862298501	1.1	0.00355438651428619
ENSG00000138182	KIF20B	-0.1	0.57968479725811	0.1	0.68292945606207			0.1	0.846138447802479	-0.2	0.326079873667806
ENSG00000138185	ENTPD1	0.6	0.00300038958139887	0.2	0.504961195197049	0.4	0.0653108460567347	0.7	0.0079674497303228	0.9	8.5212434742029E-5
ENSG00000138190	EXOC6	0.7	0.00149959928076512	0.3	0.200291871984667	0.4	0.0115554609931333	0.8	0.00194800336922036	1.2	2.96281827235764E-6
ENSG00000138193	PLCE1	-0.2	0.511031790677808	0.2	0.238175640346051	0.3	0.190922760819955			-0.1	0.712020184784155
ENSG00000138231	DBR1									-0.1	0.665773582827427
ENSG00000138246	DNAJC13	0.2	0.181048690134367	0.1	0.780911979322973	0.1	0.337617672754358	0.3	0.0932446633475587	0.4	0.0168336586996637
ENSG00000138279	ANXA7	0.1	0.207749832799309	-0.1	0.615194896174799			0.1	0.568376585265664	0.2	0.0573415256081362
ENSG00000138286	FAM149B1			0.1	0.599082849557886	0.1	0.163409427833279	0.2	0.194823704678018	0.2	0.0622964061572514
ENSG00000138303	ASCC1							0.1	0.368211383583774		
ENSG00000138311	ZNF365	-0.3	0.433874949320712	-0.6	0.0353076199193439	-0.4	0.171438566730615	-0.9	0.00963812338101604	-1.1	0.00960714616326319
ENSG00000138315	OIT3									-0.2	0.702932250764861
ENSG00000138316	ADAMTS14	-0.4	0.268644338925772					-0.5	0.288081588453466	-0.9	0.0780649233087559
ENSG00000138326	RPS24					-0.1	0.73266779107032	-0.1	0.722077805559661	-0.1	0.743687837729277
ENSG00000138336	TET1	-0.4	0.0867697565715327	0.1	0.802476557788164	-0.2	0.466405820983913	-0.1	0.833423042161313	-0.5	0.115102532028715
ENSG00000138346	DNA2			0.2	0.425898402675046	0.2	0.294325389058776	0.4	0.0870449562344308	0.2	0.314220508157813
ENSG00000138363	ATIC	-0.2	0.221037835856521			-0.1	0.507384433492138	-0.1	0.547440303885938	-0.3	0.0961620679465208
ENSG00000138375	SMARCAL1	-0.2	0.085197397603695	-0.1	0.495582944662248	-0.2	0.0725990230504534	-0.2	0.194497081062	-0.2	0.147014774200684
ENSG00000138376	BARD1	0.1	0.689342388510347	0.2	0.381093972872902	0.1	0.738821006969505	0.3	0.141333482873426	0.1	0.556760463871586
ENSG00000138378	STAT4	-0.4	0.00892998021317122	-0.3	0.0759881450613026	-0.3	0.0267389309011413	-0.5	0.0119855365312858	-0.8	4.24897083975216E-4
ENSG00000138380	CARF	-0.3	0.126330045979954	0.2	0.552556939453471	0.1	0.590176042263582			-0.4	0.0774491592245186
ENSG00000138381	ASNSD1	0.2	0.102852571328111	0.2	0.18719479455377	0.2	0.093781815822326	0.2	0.229473802855753	0.2	0.190677618690688
ENSG00000138382	METTL5	-0.1	0.52716637088924	-0.1	0.742638859790628	-0.1	0.35912440529579	-0.1	0.749121504061619		
ENSG00000138385	SSB							-0.1	0.781966846818862	-0.1	0.618375326769725
ENSG00000138386	NAB1	0.4	0.0118547574100333	0.3	0.033995724554572	0.4	0.00428470868700909	0.7	0.00110296698161899	0.4	0.00752578314292516
ENSG00000138395	CDK15	-0.3	0.475385863956212	-0.2	0.654146418409794	-0.2	0.529313784883225	-0.4	0.523608299196958	-1.0	0.0609473579813576
ENSG00000138398	PPIG	0.1	0.29771025972448	0.1	0.280622332908259	0.2	0.031107947619233	0.2	0.0727140381741447	0.2	0.0132921359426554
ENSG00000138399	FASTKD1	0.1	0.70091031749176	0.2	0.288465173900194	0.1	0.491373798087343	0.1	0.742296943421589	0.1	0.687269955863748
ENSG00000138411	HECW2	0.7	0.0423089527613041	0.4	0.228687151995078	0.7	0.0166733166456067	1.1	0.00354616046956249	0.8	0.0165631312874374
ENSG00000138413	IDH1	0.4	0.00387547260593908	0.1	0.775889947367996	0.2	0.192898547595916	0.3	0.038330752790745	0.8	4.05200072034092E-4
ENSG00000138430	OLA1	0.1	0.615252822897671			0.1	0.751410861809213			0.2	0.238705165865973
ENSG00000138433	CIR1	0.5	0.0121650707806643			0.4	0.0399283141243365	0.5	0.0471312622815556	0.4	0.0401768773691865
ENSG00000138434	ITPRID2	0.5	0.0173644148158342	0.2	0.41508796432773	0.3	0.0946479294424521	0.6	0.0208202754010765	0.6	1.85467693881043E-4
ENSG00000138439	FAM117B	-0.1	0.718802928551076	0.2	0.309152904094183			0.1	0.696472048018337	-0.3	0.262532312965934
ENSG00000138442	WDR12	-0.1	0.543417734185145	0.1	0.692947770184281			0.1	0.788129664441758		
ENSG00000138443	ABI2	-0.2	0.0794902586639424	0.1	0.587758355130994			-0.1	0.396819611605442	-0.3	0.0761981072753591
ENSG00000138448	ITGAV	0.2	0.300248404401652	0.2	0.217039482277073	0.2	0.297660227231557	0.2	0.403004818298107	0.3	0.077579177718695
ENSG00000138449	SLC40A1	0.9	5.65625300499755E-4	0.3	0.173849852829511	0.5	0.0132373310137855	0.8	0.00816973706620745	1.3	6.18991890271633E-7
ENSG00000138459	SLC35A5	0.4	0.00691039244829876	0.3	0.126175228135803	0.3	0.0295586856796394	0.5	0.0122119948624456	0.6	2.07015084989391E-4
ENSG00000138463	SLC49A4	0.5	0.0147630438237814	0.1	0.62845087045234	0.3	0.133952987711202	0.5	0.0448566418422529	0.9	4.04414016588766E-4
ENSG00000138468	SENP7	0.1	0.643602502338623	0.3	0.0363800649924199	0.3	0.0363351086092745	0.4	0.0542452237951274	0.1	0.754791558533609
ENSG00000138495	COX17	0.1	0.354111026037053	-0.1	0.620356807230801	-0.1	0.699279366506553			0.2	0.259179062331646
ENSG00000138496	PARP9	0.6	0.0121204026964169	0.1	0.751797174027029	0.4	0.0809856104695138	0.8	0.038392057674892	0.6	0.0994933804266127
ENSG00000138592	USP8	0.3	0.0214231374272387	0.2	0.0682254484805582	0.3	0.0101324617792317	0.4	0.0139640947846284	0.3	2.75303598110065E-4
ENSG00000138593	SECISBP2L			0.1	0.301585766534961	0.1	0.670744668538432	0.1	0.346772485278167	0.1	0.352048050316723
ENSG00000138594	TMOD3	0.3	0.00838745684258814	0.1	0.29036108230241	0.2	0.0416994529739136	0.4	0.00314195037181135	0.6	5.32250492838242E-4
ENSG00000138600	SPPL2A	0.4	0.00383971975304433	0.1	0.569002344383378	0.2	0.0839910461377453	0.5	0.0118104313780773	0.6	4.24470904060045E-4
ENSG00000138604	GLCE	0.2	0.163721316195136	0.2	0.283943433425318	0.2	0.18846090326637	0.1	0.597076636572249	0.3	0.0487103361028293
ENSG00000138606	SHF	-0.4	0.0749779939915043	-0.1	0.77780040355485	-0.3	0.236327800040949	-0.3	0.389017073926391	-0.4	0.116333273874672
ENSG00000138613	APH1B	0.4	0.0119887144057848	0.1	0.431882909939739	0.3	0.0378357014152862	0.5	0.0215997114002587	0.7	3.10399248952517E-5
ENSG00000138614	INTS14	-0.1	0.246481036014214	-0.1	0.575148239950882	-0.1	0.154071230819638	-0.1	0.451029312883333	-0.2	0.0870128867344947
ENSG00000138615	CILP	0.2	0.568735431341468	-0.1	0.852435032881477	0.3	0.351584439510634	0.1	0.832478628490016	-0.2	0.580363519440132
ENSG00000138617	PARP16	0.2	0.124045383992668	0.1	0.575797715081912	0.2	0.301765061076541	0.1	0.401267951204543		
ENSG00000138621	PPCDC			-0.1	0.873332518347454			0.1	0.659393259245822	-0.2	0.424221031003165
ENSG00000138623	SEMA7A	-0.2	0.449859171872633			-0.3	0.16663375905706	-0.2	0.623682286559884	-0.4	0.0665329784869444
ENSG00000138629	UBL7			-0.1	0.353090168648138	-0.2	0.0565860115309023				
ENSG00000138639	ARHGAP24	0.5	0.0286947989875767	0.2	0.341977622590561	0.4	0.0533616424957247	0.8	0.0110918816973679	0.8	2.77354489244915E-4
ENSG00000138640	FAM13A	0.2	0.341700404741054	-0.1	0.826997984552221	0.2	0.294700206102899	0.1	0.546939080040287	0.3	0.17113540855797
ENSG00000138641	HERC3	0.2	0.134121473161181	0.2	0.149412860792675	0.3	0.0509912937368684	0.4	0.0539945735791232	0.2	0.0476075890529524
ENSG00000138642	HERC6	-0.2	0.311483560662438	-0.2	0.334293301811283	0.2	0.438633194339658	0.4	0.335485020788221	-0.5	0.178017614193862
ENSG00000138646	HERC5	-0.1	0.744287802174412	0.1	0.827496387526654	0.3	0.492716710274668	0.6	0.228631378428973	-0.6	0.160437721067422
ENSG00000138658	ZGRF1	-0.3	0.0904621466706568	0.1	0.745107358349978	-0.1	0.66801017314683			-0.4	0.0187268539414137
ENSG00000138660	AP1AR	0.2	0.229766322596829	0.2	0.175286659906316	0.2	0.120222578344467	0.2	0.404842437405561	0.2	0.23908363172376
ENSG00000138663	COPS4					-0.1	0.59394614640618	-0.1	0.757387718453395		
ENSG00000138668	HNRNPD					0.1	0.472229053012672			0.1	0.673570776992708
ENSG00000138669	PRKG2			0.2	0.652182266814645	-0.1	0.792272760334862	-0.1	0.859922674868374	-0.2	0.751451029565991
ENSG00000138670	RASGEF1B	-0.2	0.279110573827474					-0.1	0.840393602155438	-0.4	0.0846830191828041
ENSG00000138674	SEC31A	-0.1	0.554382483604707								
ENSG00000138678	GPAT3	0.7	0.0041736165837431	0.1	0.8778463332589	0.4	0.131928898290966	0.5	0.0647433222772627	1.1	4.99534690611126E-5
ENSG00000138685	FGF2	0.1	0.822382718259678	0.2	0.680569677563045					0.3	0.669507216192129
ENSG00000138686	BBS7			0.1	0.562737329105498	0.1	0.653408893229769	0.2	0.238153996309158		
ENSG00000138688	KIAA1109	0.2	0.247484373487829	0.2	0.469238550324029	0.2	0.0930476608886524	0.4	0.0764412616249273	0.2	0.21665475582687
ENSG00000138698	RAP1GDS1	-0.1	0.421919152260609	-0.1	0.370291759534703	-0.1	0.420379573051922	-0.1	0.683510697289522		
ENSG00000138709	LARP1B	-0.1	0.484219005184677					-0.1	0.676496404654492		
ENSG00000138722	MMRN1	0.6	0.0204319791161214	0.4	0.191834213440579	0.6	0.040296695553708	0.8	0.0211150437739664	0.9	0.00977970613473196
ENSG00000138735	PDE5A	0.6	0.00765235016780085	0.4	0.118611465486288	0.6	0.011644842386159	0.5	0.0618414131607731	0.8	2.68680707266383E-4
ENSG00000138738	PRDM5	1.1	0.00182708721237641	0.5	0.123337208220007	0.7	0.0135123883580729	0.9	0.0369888289261533	1.7	2.43188190317771E-5
ENSG00000138741	TRPC3									-0.3	0.590284686000147
ENSG00000138744	NAAA	-0.2	0.422168603183869	-0.2	0.465284148874192	-0.2	0.415978479225599	-0.4	0.114066435234589	-0.1	0.691619691916385
ENSG00000138750	NUP54			0.1	0.523752501520345						
ENSG00000138755	CXCL9			-0.4	0.13623969060117	-0.3	0.353451439886408	-0.5	0.248052360247004	-0.9	0.0423492147345347
ENSG00000138756	BMP2K	0.5	0.0124242665717877	0.2	0.175374236718472	0.3	0.0882639140779389	0.6	0.00915273216536469	0.5	0.0178748862293811
ENSG00000138757	G3BP2	0.1	0.226163331780489	0.2	0.129144363551551	0.2	0.108338024869295	0.2	0.173228856498664	0.2	0.0628932901208254
ENSG00000138758	SEPTIN11	-0.2	0.211746025793293			-0.2	0.318672272759055	-0.1	0.698340020311426	-0.3	0.0110804766873533
ENSG00000138760	SCARB2	0.2	0.189771254027707	0.1	0.848076669477681	0.1	0.656232216189843	0.2	0.595903042149261	0.3	0.140070890396049
ENSG00000138764	CCNG2	0.5	0.0140383676587004	0.3	0.107831018701711	0.4	0.0196243432190784	0.6	0.0157828910893773	0.5	0.00845949097196729
ENSG00000138767	CNOT6L	0.1	0.738037189274261	0.2	0.239556315106129	0.1	0.388670688601721	0.2	0.321319994624336	-0.1	0.685050691331827
ENSG00000138768	USO1	0.1	0.419531350430445	0.1	0.518742251835749	0.1	0.414713221652829	0.1	0.493203337992065	0.2	0.0542904772852923
ENSG00000138769	CDKL2									-0.2	0.721863769487753
ENSG00000138772	ANXA3	1.1	0.00241347672145095	0.1	0.775504295563938	0.4	0.256749116125139	1.3	0.00589758835334185	2.2	3.19166240225229E-6
ENSG00000138777	PPA2	0.2	0.059906715344354	0.1	0.222596081872261	0.1	0.58390767880555	0.1	0.466505981979582	0.4	0.00779534716543301
ENSG00000138778	CENPE	0.2	0.45856909787663	0.2	0.641398973341261	0.1	0.750921370147677	0.7	0.0304638510718906	0.5	0.105648283872409
ENSG00000138780	GSTCD	-0.2	0.362239950715573	0.1	0.68888632711188	-0.1	0.459538919445393	0.1	0.55386906929187	-0.1	0.792586395015819
ENSG00000138785	INTS12			-0.1	0.344508495129812			-0.1	0.548378768073416		
ENSG00000138794	CASP6	0.1	0.675997034293658	0.1	0.454878311587419	0.1	0.441770208897028	0.1	0.703154465484756	0.1	0.405784270005012
ENSG00000138795	LEF1	-0.1	0.606302561204657	0.3	0.170980822740899	0.2	0.471201514355371	0.1	0.712637006659262	-0.2	0.489978025428287
ENSG00000138796	HADH	-0.2	0.0450794472986094			-0.1	0.343623018439498	-0.1	0.429783514391818	-0.3	0.0070261567891259
ENSG00000138798	EGF	0.7	0.00708421688085051	0.3	0.431398874456359	0.6	0.0286492936676024	0.7	0.0348723347635407	1.0	0.00177083527356521
ENSG00000138801	PAPSS1	0.5	0.0035669394249547	0.3	0.117817374376984	0.2	0.210205224285196	0.5	0.0161337207839356	0.9	7.44233539069086E-10
